 0.22100E+01 0.67886E-02 0.00000E+00    18700     1057    3     1053 0.476E+03 0.11488E-04  0.22100E+01  0.20988E-02  0.20988E-02     1053
   1    0.22407E+01    0.36158E-01    0.83381E+00    0.55508E+01    0.22407E+01
   2    0.22104E+01    0.15569E-01    0.51472E+00    0.56685E+01    0.22104E+01
   3    0.22084E+01    0.77130E-02    0.36093E+00    0.42007E+01    0.22084E+01
