PdfType: replica
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-5 -4 -3 -2 -1 1 2 3 4 5 21
 -1.4551915E-12 -1.0172521E-06  5.7615097E+01  5.7634888E+01  5.7634895E+01  5.7635174E+01  5.7635181E+01  5.7614918E+01 -1.0172531E-06  1.4551915E-12  1.8904686E+04
  1.4551915E-12 -4.0690138E-06  2.1989951E+02  2.1991942E+02  2.1991942E+02  2.1991971E+02  2.1991971E+02  2.1989932E+02 -4.0690088E-06 -1.4551915E-12  2.0436383E+04
 -1.2207031E-05  1.2207030E-05  3.8157678E+02  3.8159683E+02  3.8159683E+02  3.8159711E+02  3.8159711E+02  3.8157660E+02  1.2207033E-05 -1.2207031E-05  2.2216658E+04
  1.2207029E-05 -1.2207031E-05  5.4352716E+02  5.4354730E+02  5.4354730E+02  5.4354761E+02  5.4354761E+02  5.4352698E+02 -1.2207032E-05  1.2207034E-05  2.4245988E+04
  1.5258804E-06  5.0862775E-07  5.2048111E+01  5.2068962E+01  5.2068977E+01  5.2069279E+01  5.2069294E+01  5.2047909E+01  5.0862485E-07  1.5258775E-06  1.6552896E+04
  1.4551915E-12 -4.0690088E-06  1.9154364E+02  1.9156464E+02  1.9156464E+02  1.9156493E+02  1.9156493E+02  1.9154341E+02 -4.0690120E-06 -1.4551915E-12  1.7949996E+04
  2.0345080E-06  6.1035166E-06  3.3028571E+02  3.3030679E+02  3.3030679E+02  3.3030713E+02  3.3030713E+02  3.3028546E+02  6.1035148E-06  2.0345024E-06  1.9501549E+04
 -2.4414063E-05 -8.1380176E-06  4.6911346E+02  4.6913467E+02  4.6913467E+02  4.6913498E+02  4.6913498E+02  4.6911322E+02 -8.1380249E-06 -2.4414063E-05  2.1264891E+04
  1.5258770E-06  5.0862337E-07  4.7018230E+01  4.7040188E+01  4.7040207E+01  4.7040546E+01  4.7040565E+01  4.7018002E+01  5.0862923E-07  1.5258809E-06  1.4493245E+04
 -1.0172497E-06 -7.1207673E-06  1.6665108E+02  1.6667319E+02  1.6667319E+02  1.6667358E+02  1.6667358E+02  1.6665088E+02 -7.1207692E-06 -1.0172555E-06  1.5682879E+04
 -1.2207034E-05 -4.0690074E-06  2.8557269E+02  2.8559494E+02  2.8559494E+02  2.8559528E+02  2.8559528E+02  2.8557242E+02 -4.0690134E-06 -1.2207029E-05  1.7051998E+04
