PdfType: replica
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-5 -4 -3 -2 -1 1 2 3 4 5 21
 -1.9073292E-07  6.3577318E-08 -4.3865252E+00 -4.2645149E+00 -4.2647443E+00 -4.2645297E+00 -4.2642913E+00 -4.3864312E+00  6.3579257E-08 -1.9073680E-07 -1.2904321E+02
 -1.9073195E-07 -6.3577318E-08 -4.9047236E+00 -4.7824068E+00 -4.7826395E+00 -4.7824187E+00 -4.7821755E+00 -4.9046259E+00 -6.3579257E-08 -1.9073778E-07 -1.4029764E+02
 -1.2715658E-07 -1.9073099E-07 -5.3595490E+00 -5.2369280E+00 -5.2371650E+00 -5.2369351E+00 -5.2366877E+00 -5.3594470E+00 -1.9073875E-07 -1.2715658E-07 -1.5417516E+02
 -1.9073195E-07 -6.3579257E-08 -5.7563367E+00 -5.6334081E+00 -5.6336493E+00 -5.6334133E+00 -5.6331620E+00 -5.7562327E+00 -6.3577318E-08 -1.9073778E-07 -1.7073679E+02
 -1.9073778E-07  6.3581197E-08 -3.7587707E+00 -3.6335361E+00 -3.6337912E+00 -3.6335454E+00 -3.6332791E+00 -3.7586644E+00  6.3575378E-08 -1.9073195E-07 -1.0720114E+02
 -1.9073778E-07  6.3579257E-08 -4.1674666E+00 -4.0419230E+00 -4.0421815E+00 -4.0419283E+00 -4.0416584E+00 -4.1673570E+00  6.3577318E-08 -1.9073195E-07 -1.1771017E+02
  1.9073292E-07  6.3575378E-08 -4.5016885E+00 -4.3758349E+00 -4.3760977E+00 -4.3758364E+00 -4.3755617E+00 -4.5015759E+00  6.3581197E-08  1.9073680E-07 -1.2960023E+02
 -5.8207662E-12  1.9402555E-12 -4.7828498E+00 -4.6566815E+00 -4.6569471E+00 -4.6566796E+00 -4.6563997E+00 -4.7827334E+00 -1.9402555E-12  5.8207662E-12 -1.4385387E+02
  6.3581197E-08  9.5368399E-08 -3.2132125E+00 -3.0846717E+00 -3.0849550E+00 -3.0846744E+00 -3.0843778E+00 -3.2130945E+00  9.5366460E-08  6.3575378E-08 -8.9056099E+01
 -5.8207662E-12 -6.3576344E-08 -3.5062420E+00 -3.3773825E+00 -3.3776698E+00 -3.3773799E+00 -3.3770783E+00 -3.5061204E+00 -6.3580231E-08  5.8207662E-12 -9.7492409E+01
  9.5370339E-08 -9.5370339E-08 -3.7464302E+00 -3.6172528E+00 -3.6175449E+00 -3.6172457E+00 -3.6169386E+00 -3.7463050E+00 -9.5364520E-08  9.5364520E-08 -1.0798582E+02
 -9.5364520E-08 -9.5366460E-08 -3.9376063E+00 -3.8081076E+00 -3.8084037E+00 -3.8080955E+00 -3.8077829E+00 -3.9374771E+00 -9.5368399E-08 -9.5370339E-08 -1.2050107E+02
  4.7689536E-08  4.7681777E-08 -2.7395723E+00 -2.6076417E+00 -2.6079555E+00 -2.6076350E+00 -2.6073039E+00 -2.7394407E+00  4.7685656E-08  4.7677894E-08 -7.3982315E+01
 -9.5370339E-08 -9.5366460E-08 -2.9513135E+00 -2.8190560E+00 -2.8193748E+00 -2.8190432E+00 -2.8187060E+00 -2.9511771E+00 -9.5368399E-08 -9.5364520E-08 -8.1372948E+01
  6.3572465E-08 -3.1787202E-08 -3.1146789E+00 -2.9820967E+00 -2.9824207E+00 -2.9820788E+00 -2.9817355E+00 -3.1145391E+00 -3.1791085E-08  6.3584110E-08 -9.0574837E+01
 -5.8207662E-12 -1.9402555E-12 -3.2328942E+00 -3.0999827E+00 -3.1003113E+00 -3.0999599E+00 -3.0996108E+00 -3.2327507E+00  1.9402555E-12  5.8207662E-12 -1.0150253E+02
 -9.5368399E-08  3.1782353E-08 -2.3290756E+00 -2.1936691E+00 -2.1940179E+00 -2.1936505E+00 -2.1932817E+00 -2.3289287E+00  3.1795935E-08 -9.5366460E-08 -6.1459942E+01
 -1.5893601E-08 -4.7676924E-08 -2.4747348E+00 -2.3389945E+00 -2.3393483E+00 -2.3389695E+00 -2.3385932E+00 -2.4745831E+00 -4.7690506E-08 -1.5895543E-08 -6.7956665E+01
 -4.7682747E-08 -4.7680807E-08 -2.5760300E+00 -2.4399571E+00 -2.4403162E+00 -2.4399257E+00 -2.4395432E+00 -2.5758743E+00 -4.7686626E-08 -4.7684686E-08 -7.6016846E+01
 -1.5898452E-08 -1.1126782E-07 -2.6357894E+00 -2.4993796E+00 -2.4997444E+00 -2.4993422E+00 -2.4989531E+00 -2.6356299E+00 -1.1125618E-07 -1.5890691E-08 -8.5546570E+01
 -9.5373252E-08  3.1791085E-08 -1.9736862E+00 -1.8347173E+00 -1.8351039E+00 -1.8346843E+00 -1.8342723E+00 -1.9735229E+00  3.1787202E-08 -9.5361614E-08 -5.1057133E+01
 -4.7677894E-08 -4.7677894E-08 -2.0660942E+00 -1.9267834E+00 -1.9271760E+00 -1.9267427E+00 -1.9263232E+00 -2.0659258E+00 -4.7689536E-08 -4.7689536E-08 -5.6781509E+01
 -9.5373252E-08  3.1783323E-08 -2.1178553E+00 -1.9782045E+00 -1.9786030E+00 -1.9781562E+00 -1.9777292E+00 -2.1176820E+00  3.1794965E-08 -9.5361614E-08 -6.3863167E+01
 -9.5363553E-08 -3.1791085E-08 -2.1314359E+00 -1.9914409E+00 -1.9918449E+00 -1.9913851E+00 -1.9909505E+00 -2.1312580E+00 -3.1787202E-08 -9.5371313E-08 -7.2181129E+01
 -3.1783323E-08  1.5892631E-08 -1.6666127E+00 -1.5239931E+00 -1.5244219E+00 -1.5239426E+00 -1.5234828E+00 -1.6664319E+00  1.5896513E-08 -3.1794965E-08 -4.2415115E+01
 -4.7679837E-08 -1.5896513E-08 -1.7159846E+00 -1.5730160E+00 -1.5734514E+00 -1.5729560E+00 -1.5724876E+00 -1.7157979E+00 -1.5892631E-08 -4.7687596E-08 -4.7464977E+01
  4.7687596E-08  4.7689536E-08 -1.7282631E+00 -1.5849471E+00 -1.5853888E+00 -1.5848782E+00 -1.5844014E+00 -1.7280711E+00  4.7677894E-08  4.7679837E-08 -5.3679382E+01
  4.7689536E-08  1.5900392E-08 -1.7055012E+00 -1.5618330E+00 -1.5622810E+00 -1.5617551E+00 -1.5612700E+00 -1.7053038E+00  1.5888752E-08  4.7677894E-08 -6.0927464E+01
  2.3847679E-08 -7.9492262E-09 -1.4016885E+00 -1.2553289E+00 -1.2558041E+00 -1.2552563E+00 -1.2547430E+00 -1.4014884E+00 -7.9453457E-09  2.3836037E-08 -3.5235863E+01
 -4.7689536E-08  1.5900392E-08 -1.4169849E+00 -1.2702686E+00 -1.2707511E+00 -1.2701850E+00 -1.2696623E+00 -1.4167782E+00  1.5888752E-08 -4.7677894E-08 -3.9706604E+01
  3.1789146E-08  4.7687596E-08 -1.3982927E+00 -1.2512214E+00 -1.2517110E+00 -1.2511271E+00 -1.2505949E+00 -1.3980795E+00  4.7679837E-08  3.1789146E-08 -4.5170647E+01
  0.0000000E+00 -3.1789146E-08 -1.3474725E+00 -1.2000420E+00 -1.2005384E+00 -1.1999377E+00 -1.1993960E+00 -1.3472540E+00 -3.1789146E-08  0.0000000E+00 -5.1484909E+01
  7.9472864E-09  2.3834097E-08 -1.1736310E+00 -1.0234411E+00 -1.0239679E+00 -1.0233413E+00 -1.0227681E+00 -1.1734093E+00  2.3849619E-08  7.9472864E-09 -2.9271782E+01
  1.1641532E-11  3.1793025E-08 -1.1616563E+00 -1.0111033E+00 -1.0116377E+00 -1.0109905E+00 -1.0104064E+00 -1.1614277E+00  3.1785262E-08 -1.1641532E-11 -3.3226906E+01
  4.7683717E-08  1.5886810E-08 -1.1188062E+00 -9.6789038E-01 -9.6843255E-01 -9.6776539E-01 -9.6717054E-01 -1.1185707E+00  1.5902334E-08  4.7683717E-08 -3.8023922E+01
  1.9402555E-12  1.5900392E-08 -1.0465480E+00 -8.9526534E-01 -8.9581501E-01 -8.9512837E-01 -8.9452296E-01 -1.0463061E+00  1.5888752E-08 -1.9402555E-12 -4.3511528E+01
  2.3847679E-08  2.3839918E-08 -9.7774291E-01 -8.2363164E-01 -8.2421499E-01 -8.2349908E-01 -8.2285881E-01 -9.7749811E-01  2.3843798E-08  2.3836037E-08 -2.4317190E+01
 -5.8207662E-12  1.5896513E-08 -9.4469351E-01 -7.9021144E-01 -7.9080319E-01 -7.9006380E-01 -7.8941125E-01 -9.4444072E-01  1.5892631E-08  5.8207662E-12 -2.7830778E+01
  0.0000000E+00  1.5894573E-08 -8.8342535E-01 -7.2857410E-01 -7.2917432E-01 -7.2841209E-01 -7.2774732E-01 -8.8316506E-01  1.5894573E-08  0.0000000E+00 -3.2045364E+01
 -1.1641532E-11  1.5890691E-08 -7.9527539E-01 -6.4005029E-01 -6.4065874E-01 -6.3987434E-01 -6.3919771E-01 -7.9500806E-01  1.5898452E-08  1.1641532E-11 -3.6807091E+01
 -2.3841858E-08  7.9472864E-09 -8.0988663E-01 -6.5176290E-01 -6.5240860E-01 -6.5159059E-01 -6.5087497E-01 -8.0961668E-01  7.9472864E-09 -2.3841858E-08 -2.0201218E+01
 -2.3830216E-08  7.9511668E-09 -7.6027095E-01 -6.0177022E-01 -6.0242528E-01 -6.0158002E-01 -6.0085046E-01 -7.5999194E-01  7.9434050E-09 -2.3853499E-08 -2.3314968E+01
 -1.5894573E-08 -2.3834097E-08 -6.8516934E-01 -5.2629215E-01 -5.2695632E-01 -5.2608502E-01 -5.2534181E-01 -6.8488222E-01 -2.3849619E-08 -1.5894573E-08 -2.7010115E+01
 -2.3849619E-08  7.9511668E-09 -5.8553684E-01 -4.2627886E-01 -4.2695197E-01 -4.2605546E-01 -4.2529866E-01 -5.8524197E-01  7.9434050E-09 -2.3834097E-08 -3.1127747E+01
  3.9852845E-09  2.7819381E-08 -6.6648698E-01 -5.0425929E-01 -5.0497383E-01 -5.0403893E-01 -5.0323880E-01 -6.6618955E-01  2.7811620E-08  3.9620014E-09 -1.6781925E+01
 -2.3853499E-08 -7.9356441E-09 -6.0464513E-01 -4.4203323E-01 -4.4275776E-01 -4.4179234E-01 -4.4097662E-01 -6.0433793E-01 -7.9589277E-09 -2.3830216E-08 -1.9552973E+01
  1.1909288E-08 -1.1917049E-08 -5.1954293E-01 -3.5654867E-01 -3.5728312E-01 -3.5628805E-01 -3.5545683E-01 -5.1922661E-01 -1.1924810E-08  1.1932570E-08 -2.2790730E+01
  7.9472864E-09  1.1928690E-08 -4.1208926E-01 -2.4870759E-01 -2.4945174E-01 -2.4842791E-01 -2.4758133E-01 -4.1176435E-01  1.1913168E-08  7.9472864E-09 -2.6339897E+01
  1.1641532E-11 -1.5890691E-08 -5.4436201E-01 -3.7793911E-01 -3.7872925E-01 -3.7766132E-01 -3.7676626E-01 -5.4403496E-01 -1.5898452E-08 -1.1641532E-11 -1.3941389E+01
  7.9705691E-09 -3.9814041E-09 -4.7319472E-01 -3.0638266E-01 -3.0718374E-01 -3.0608067E-01 -3.0516768E-01 -4.7285694E-01 -3.9658818E-09  7.9240028E-09 -1.6397551E+01
 -7.9472864E-09 -1.1928690E-08 -3.8114151E-01 -2.1394046E-01 -2.1475220E-01 -2.1361522E-01 -2.1268472E-01 -3.8079360E-01 -1.1913168E-08 -7.9472864E-09 -1.9226015E+01
 -5.9604646E-09 -2.0023436E-09 -2.6875988E-01 -1.0116523E-01 -1.0198749E-01 -1.0081778E-01 -9.9869885E-02 -2.6840246E-01 -1.9712993E-09 -5.9604646E-09 -2.2269846E+01
 -1.9984630E-09 -1.3919392E-08 -4.4071758E-01 -2.7000937E-01 -2.7088261E-01 -2.6966280E-01 -2.6866099E-01 -4.4035879E-01 -1.3896109E-08 -1.9751800E-09 -1.1581467E+01
 -1.1641532E-11  7.9434050E-09 -3.6324894E-01 -1.9214502E-01 -1.9302996E-01 -1.9177045E-01 -1.9074862E-01 -3.6287817E-01  7.9511668E-09  1.1641532E-11 -1.3766748E+01
 -5.9371814E-09  1.9945825E-09 -2.6677212E-01 -9.5274433E-02 -9.6170858E-02 -9.4872870E-02 -9.3831144E-02 -2.6638997E-01  1.9790605E-09 -5.9837477E-09 -1.6232124E+01
  1.4901161E-09 -4.9670540E-10 -1.5183783E-01  2.0059014E-02  1.9151278E-02  2.0486590E-02  2.1548033E-02 -1.5144525E-01 -4.9670540E-10  1.4901161E-09 -1.8828224E+01
  0.0000000E+00  0.0000000E+00 -3.5315281E-01 -1.7807028E-01 -1.7903456E-01 -1.7764179E-01 -1.7651989E-01 -3.5275978E-01  0.0000000E+00  0.0000000E+00 -9.6211662E+00
  1.0050523E-09  2.9918739E-09 -2.7120364E-01 -9.5721968E-02 -9.6698895E-02 -9.5260389E-02 -9.4115458E-02 -2.7079719E-01  2.9685907E-09  9.8176922E-10 -1.1554441E+01
  2.3283065E-11 -1.0011718E-09 -1.7230169E-01  3.5793050E-03  2.5900339E-03  4.0724082E-03  5.2399351E-03 -1.7188281E-01 -9.8564967E-10 -2.3283065E-11 -1.3693899E+01
  2.9685907E-09 -1.0050523E-09 -5.6672640E-02  1.1961246E-01  1.1861105E-01  1.2013593E-01  1.2132584E-01 -5.6242183E-02 -9.8176922E-10  2.9918739E-09 -1.5891560E+01
 -5.9371814E-09  1.9945825E-09 -2.7950439E-01 -9.9960685E-02 -1.0102466E-01 -9.9434704E-02 -9.8177537E-02 -2.7907461E-01  1.9790605E-09 -5.9837477E-09 -7.9926701E+00
 -1.5522044E-11 -2.3283065E-11 -1.9518331E-01 -1.5235126E-02 -1.6312553E-02 -1.4671054E-02 -1.3388057E-02 -1.9473861E-01  2.3283065E-11  1.5522044E-11 -9.7077103E+00
  0.0000000E+00  0.0000000E+00 -9.5488816E-02  8.4861673E-02  8.3771087E-02  8.5462503E-02  8.6771205E-02 -9.5030375E-02  0.0000000E+00  0.0000000E+00 -1.1556185E+01
 -5.9604646E-09  2.0023436E-09  1.9337403E-02  2.0009613E-01  1.9899254E-01  2.0073237E-01  2.0206656E-01  1.9808613E-02  1.9712993E-09 -5.9604646E-09 -1.3399925E+01
 -1.9712993E-09 -2.9879932E-09 -2.1794166E-01 -3.3852763E-02 -3.5025656E-02 -3.3211157E-02 -3.1801496E-02 -2.1747260E-01 -2.9724712E-09 -2.0023436E-09 -6.6398149E+00
  0.0000000E+00  0.0000000E+00 -1.3236135E-01  5.2133135E-02  5.0945893E-02  5.2819658E-02  5.4259162E-02 -1.3187572E-01  0.0000000E+00  0.0000000E+00 -8.1500511E+00
  2.0023436E-09  3.0035152E-09 -3.3152882E-02  1.5174776E-01  1.5054652E-01  1.5247710E-01  1.5394589E-01 -3.2652047E-02  2.9569491E-09  1.9712993E-09 -9.7366333E+00
 -1.5522044E-11 -2.3283065E-11  7.9717740E-02  2.6502973E-01  2.6381472E-01  2.6580033E-01  2.6729813E-01  8.0232643E-02  2.3283065E-11  1.5522044E-11 -1.1265388E+01
  2.7163574E-10  1.7462298E-09 -1.6681801E-01  2.1896333E-02  2.0604728E-02  2.2674721E-02  2.4256537E-02 -1.6630703E-01  1.7307078E-09  2.2506962E-10 -5.5157766E+00
 -1.4745941E-09 -4.7342230E-10 -8.1422515E-02  1.0770097E-01  1.0639426E-01  1.0853098E-01  1.1014633E-01 -8.0893189E-02 -5.1998844E-10 -1.5056382E-09 -6.8471994E+00
 -5.9138983E-09  1.9712993E-09  1.6277291E-02  2.0580760E-01  2.0448612E-01  2.0668745E-01  2.0833622E-01  1.6823430E-02  2.0023436E-09 -6.0070304E-09 -8.1988096E+00
  5.9604646E-09 -1.9557773E-09  1.2629028E-01  3.1623378E-01  3.1489781E-01  3.1716183E-01  3.1884369E-01  1.2685192E-01 -2.0178657E-09  5.9604646E-09 -9.4475422E+00
  7.7610217E-11  2.0178656E-10 -1.2471141E-01  6.8703867E-02  6.7283198E-02  6.9643766E-02  7.1420155E-02 -1.2415591E-01  2.3283064E-10 -1.5522044E-11 -4.5820928E+00
 -2.3283065E-11  1.9635384E-09 -4.0148970E-02  1.5367332E-01  1.5223679E-01  1.5467407E-01  1.5648939E-01 -3.9573189E-02  2.0101045E-09  2.3283065E-11 -5.7444687E+00
 -5.9371814E-09  1.9945825E-09  5.5254530E-02  2.4948496E-01  2.4803296E-01  2.5054377E-01  2.5239727E-01  5.5848878E-02  1.9790605E-09 -5.9837477E-09 -6.8842144E+00
  1.1920929E-08 -3.9891650E-09  1.6173302E-01  3.5637724E-01  3.5490999E-01  3.5749197E-01  3.5938329E-01  1.6234443E-01 -3.9581209E-09  1.1920929E-08 -7.8840127E+00
  9.7012764E-10  1.4668331E-09 -9.0376489E-02  1.0780917E-01  1.0624859E-01  1.0893938E-01  1.1093595E-01 -8.9773923E-02  1.5133992E-09  1.0166938E-09 -3.8063989E+00
  6.0070304E-09 -2.0023436E-09 -7.6159318E-03  1.9097760E-01  1.8940058E-01  1.9217768E-01  1.9421807E-01 -6.9908816E-03 -1.9712993E-09  5.9138983E-09 -4.8198290E+00
  2.3283065E-11  3.9658818E-09  8.4881917E-02  2.8388092E-01  2.8228790E-01  2.8514859E-01  2.8723273E-01  8.5527413E-02  3.9814041E-09 -2.3283065E-11 -5.7688184E+00
