 0.88900E+02 0.28831E+00 0.00000E+00    18903     1078    3     1073 0.121E+02 0.45760E-03  0.88900E+02  0.82852E-01  0.82852E-01     1073
   1    0.89389E+02    0.14879E+01    0.86474E+00    0.21710E+03    0.89389E+02
   2    0.88710E+02    0.65523E+00    0.54267E+00    0.24760E+03    0.88710E+02
   3    0.88924E+02    0.32880E+00    0.38419E+00    0.17701E+03    0.88924E+02
