 0.11904E+04 0.32823E+01 0.00000E+00    18602     1059    3     1054 0.885E+00 0.62320E-02  0.11904E+04  0.11294E+01  0.11294E+01     1054
   1    0.12044E+04    0.18298E+02    0.78299E+00    0.27601E+04    0.12044E+04
   2    0.11815E+04    0.77387E+01    0.47736E+00    0.26598E+04    0.11815E+04
   3    0.11917E+04    0.36601E+01    0.31656E+00    0.19980E+04    0.11917E+04
