 0.22043E+01 0.10182E-01 0.00000E+00    18700     1046    3     1041 0.472E+03 0.11435E-04  0.22043E+01  0.21175E-02  0.21175E-02     1041
   1    0.21768E+01    0.35984E-01    0.85419E+00    0.55344E+01    0.21768E+01
   2    0.22324E+01    0.15647E-01    0.51218E+00    0.68710E+01    0.22324E+01
   3    0.21984E+01    0.78250E-02    0.36785E+00    0.65792E+01    0.21984E+01
