 0.45362E-33 0.17677E-35 0.00000E+00    17797     1042    3     1038 0.229E+37 0.24744E-38  0.45169E-33  0.43701E-36  0.43701E-36     1038
   1    0.46097E-33    0.91078E-35    0.99597E+00    0.12981E-32    0.45882E-33
   2    0.45556E-33    0.38920E-35    0.60904E+00    0.14028E-32    0.45385E-33
   3    0.45271E-33    0.20329E-35    0.45272E+00    0.95824E-33    0.45073E-33
