 0.19758E-01 0.12637E-03 0.00000E+00    19316     1186    3     1181 0.598E+05 0.99743E-07  0.19758E-01  0.16730E-04  0.16730E-04     1181
   1    0.18444E-01    0.10989E-02    0.31289E+01    0.72491E+00    0.18444E-01
   2    0.19572E-01    0.33445E-03    0.12691E+01    0.14620E+00    0.19572E-01
   3    0.19807E-01    0.13753E-03    0.72932E+00    0.66753E-01    0.19807E-01
