 0.19502E-01 0.17769E-03 0.00000E+00    19316     1133    3     1128 0.578E+05 0.98512E-07  0.19502E-01  0.17289E-04  0.17289E-04     1128
   1    0.17604E-01    0.10566E-02    0.31520E+01    0.67554E+00    0.17604E-01
   2    0.19304E-01    0.34293E-03    0.13194E+01    0.14815E+00    0.19304E-01
   3    0.19562E-01    0.14162E-03    0.76037E+00    0.70840E-01    0.19562E-01
